#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
       6200.000           0.000           0.000      -11963.208         468.725          0.000           0.000       -2399.460          19.426        -16.013       -1700.305      -13636.869         483.775      -1716.318         725.799          -4.376        -994.895
       6400.000           0.000           0.000      -12096.162         468.594          0.000           0.000       -2410.767          17.480         -8.174       -1596.134      -13816.315         482.123      -1604.308         690.614          -3.951        -917.645
       6600.000           0.000           0.000      -11385.873         460.605          0.000           0.000       -2474.093          18.020         -5.847       -1613.314      -13237.789         474.587      -1619.161         622.177          -4.038       -1001.022
       6800.000           0.000           0.000      -11644.951         459.316          0.000           0.000       -2455.308          18.085          3.053       -1637.599      -13284.044         472.383      -1634.546         816.215          -5.018        -823.349
       7000.000           0.000           0.000      -11851.979         456.640          0.000           0.000       -2464.226          18.228        -14.160       -1669.088      -13401.610         468.649      -1683.248         914.595          -6.219        -774.872
       7200.000           0.000           0.000      -12080.049         464.222          0.000           0.000       -2423.726          18.713        -13.798       -1752.949      -13555.511         477.897      -1766.747         948.264          -5.038        -823.521
       7400.000           0.000           0.000      -11879.311         463.187          0.000           0.000       -2440.433          19.066         -8.591       -1805.096      -13564.717         477.035      -1813.687         755.027          -5.218       -1063.878
       7600.000           0.000           0.000      -12009.127         465.457          0.000           0.000       -2413.530          18.772         -5.170       -1661.381      -13708.510         477.671      -1666.551         714.147          -6.558        -958.962
       7800.000           0.000           0.000      -12064.475         450.177          0.000           0.000       -2450.269          18.975          5.963       -1751.822      -13727.669         463.846      -1745.859         787.075          -5.306        -964.090
       8000.000           0.000           0.000      -11370.491         444.780          0.000           0.000       -2431.541          18.713         -3.955       -1806.301      -12961.275         458.944      -1810.256         840.757          -4.549        -974.048
       8200.000           0.000           0.000      -11752.020         452.600          0.000           0.000       -2382.377          19.401          1.121       -1886.546      -13297.579         466.580      -1885.425         836.818          -5.421       -1054.028
       8400.000           0.000           0.000      -11980.655         460.116          0.000           0.000       -2417.902          20.296         18.305       -1840.901      -13605.659         474.263      -1822.596         792.898          -6.149       -1035.847
       8600.000           0.000           0.000      -11793.941         449.098          0.000           0.000       -2465.443          18.825          1.188       -1931.966      -13370.316         462.936      -1930.778         889.068          -4.987       -1046.697
       8800.000           0.000           0.000      -11631.735         447.059          0.000           0.000       -2392.752          18.533         20.680       -2014.222      -13108.900         459.487      -1993.542         915.587          -6.105       -1084.060
       9000.000           0.000           0.000      -11722.381         440.581          0.000           0.000       -2459.518          18.739          5.135       -1809.014      -13340.265         452.355      -1803.879         841.634          -6.965        -969.210
       9200.000           0.000           0.000      -11539.102         453.603          0.000           0.000       -2385.400          19.653        -11.343       -2014.066      -12989.746         466.522      -2025.409         934.756          -6.734       -1097.387
       9400.000           0.000           0.000      -11743.191         454.712          0.000           0.000       -2500.279          17.483         -4.851       -1988.394      -13369.051         465.920      -1993.245         874.419          -6.275       -1125.101
       9600.000           0.000           0.000      -11605.742         449.222          0.000           0.000       -2442.810          19.335         28.967       -1814.855      -13229.521         464.054      -1785.888         819.031          -4.503        -971.360
       9800.000           0.000           0.000      -11495.029         445.374          0.000           0.000       -2429.275          19.012         20.828       -1813.653      -13118.171         459.349      -1792.825         806.133          -5.037        -991.729
      10000.000           0.000           0.000      -12149.536         449.024          0.000           0.000       -2421.222          19.278          3.806       -1901.253      -13685.734         463.404      -1897.447         885.024          -4.898       -1017.321
      10200.000           0.000           0.000      -11600.989         444.329          0.000           0.000       -2414.653          18.980          3.799       -1593.961      -13227.231         458.433      -1590.162         788.411          -4.876        -806.627
      10400.000           0.000           0.000      -11081.002         438.459          0.000           0.000       -2415.065          19.159         10.584       -1627.855      -12711.263         454.063      -1617.271         784.804          -3.555        -836.022
      10600.000           0.000           0.000      -11034.025         438.982          0.000           0.000       -2408.441          18.262         -9.578       -1470.251      -12822.142         452.743      -1479.829         620.324          -4.501        -864.006
      10800.000           0.000           0.000      -10937.782         448.072          0.000           0.000       -2413.202          18.711         -4.264       -1719.927      -12519.424         462.459      -1724.191         831.560          -4.324        -896.955
      11000.000           0.000           0.000      -11066.746         442.612          0.000           0.000       -2454.307          18.648         -9.720       -1661.268      -12817.844         457.109      -1670.988         703.209          -4.151        -971.930
      11200.000           0.000           0.000      -11293.782         454.377          0.000           0.000       -2466.825          18.471          7.126       -1665.731      -13032.330         467.505      -1658.605         728.277          -5.343        -935.671
